iso3c,country_name,year,has_any_quota,quota_strength_ordinal,quota_voluntary_party,quota_legislated_candidate,quota_reserved_seats,quota_temporal_basis,quota_source_file,quota_match_status,quota_notes
NAM,Namibia,2014,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2015,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2016,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2017,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2018,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2019,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2020,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2021,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2022,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2023,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NAM,Namibia,2024,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1990,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1991,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1992,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1993,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1994,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1995,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1996,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1997,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1998,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,1999,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2000,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2001,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2002,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2003,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2004,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2005,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2006,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2007,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2008,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2009,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2010,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2011,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2012,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2013,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2014,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2015,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2016,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2017,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2018,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2019,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2020,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2021,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2022,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2023,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NER,Niger,2024,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NGA,Nigeria,1990,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1991,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1992,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1993,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1994,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1995,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1996,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1997,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1998,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,1999,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2000,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2001,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2002,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2003,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2004,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2005,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2006,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2007,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2008,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2009,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2010,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2011,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2012,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2013,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2014,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2015,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2016,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2017,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2018,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2019,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2020,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2021,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2022,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2023,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NGA,Nigeria,2024,0,0,0,0,0,not_in_quota_export,,manual_review_needed,No matched record in selected IDEA export.
NIC,Nicaragua,1990,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1991,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1992,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1993,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1994,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1995,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1996,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1997,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1998,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,1999,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2000,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2001,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2002,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2003,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2004,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2005,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2006,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2007,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2008,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2009,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2010,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2011,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2012,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2013,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2014,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2015,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2016,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2017,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2018,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2019,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2020,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2021,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2022,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2023,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NIC,Nicaragua,2024,1,2,0,1,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1990,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1991,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1992,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1993,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1994,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1995,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1996,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1997,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1998,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,1999,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2000,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2001,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2002,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2003,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2004,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2005,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2006,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2007,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2008,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2009,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2010,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2011,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2012,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2013,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2014,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2015,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2016,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2017,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2018,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2019,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2020,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2021,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2022,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2023,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NLD,Netherlands,2024,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1990,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1991,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1992,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1993,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1994,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1995,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1996,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1997,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1998,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,1999,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2000,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2001,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2002,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2003,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2004,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2005,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2006,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2007,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2008,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2009,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2010,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2011,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2012,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2013,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2014,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2015,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2016,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2017,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2018,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2019,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2020,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2021,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2022,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2023,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NOR,Norway,2024,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1990,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1991,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1992,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1993,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1994,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1995,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1996,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1997,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1998,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,1999,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2000,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2001,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2002,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2003,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2004,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2005,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2006,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2007,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2008,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
NPL,Nepal,2009,1,3,0,0,1,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
